Latitude,Longitude,Signal_Strength,NW_provider
82.732504,15.167026,5,3
81.53654,29.60946,85,3
86.014781,32.784616,77,0
86.769091,32.643055,92,2
69.854558,31.788262,98,1
80.935307,24.284986,59,0
76.439427,33.910983,53,1
71.474814,27.210178,92,0
82.878588,30.248576,65,2
83.79987,14.362144,82,1
73.341706,12.767788,2,3
71.808338,27.065768,42,0
73.892762,17.545904,22,1
79.492432,27.713996,14,0
70.703557,13.958798,4,0
67.364003,9.887935,46,3
82.635323,13.232264,16,0
81.512741,17.420861,17,0
67.376312,32.864726,78,2
79.573176,21.885459,35,0
80.746684,9.742049,44,0
67.416679,16.717973,2,2
69.221019,26.74495,2,1
73.76543,9.112519,29,0
77.010082,28.252806,26,2
74.383947,26.746628,15,0
70.096998,11.191123,13,1
69.524985,21.698861,2,3
85.122787,10.646587,25,0
82.981588,12.799395,86,2
73.517085,22.165,44,1
81.342928,30.047249,94,0
75.293548,13.457073,59,3
76.243791,32.960656,67,2
77.314072,24.654592,43,1
72.067018,25.107329,51,3
83.691799,12.33055,96,2
72.146019,33.375978,94,1
80.660619,31.481591,9,0
78.938008,33.791453,99,3
81.865772,20.524401,31,0
82.384545,19.47437,9,3
80.326743,13.269326,94,0
83.330054,19.905222,39,0
78.714071,33.400822,60,2
80.735788,28.416385,94,1
78.10583,30.387214,14,1
72.380942,28.402492,94,2
72.640026,22.760113,89,2
77.922147,14.629194,91,3
79.249528,30.50905,57,1
74.910996,33.978371,79,1
83.64044,9.828559,37,0
81.526955,22.525397,71,3
81.280661,32.874594,93,1
76.393693,22.826539,47,3
69.05238,31.434175,11,2
84.38411,23.488915,40,2
74.870193,23.506159,85,1
85.407281,14.444717,65,1
67.641245,17.074308,74,1
82.162848,29.045553,8,2
73.632869,8.812131,95,3
82.297261,13.203924,73,2
74.757449,10.01503,40,2
77.582727,18.137929,16,0
83.222134,28.848397,34,3
67.604239,11.558069,76,2
80.20224,12.13584,2,0
79.487833,20.844134,51,0
77.798965,20.132475,64,1
86.434608,11.228661,18,3
84.580255,21.024088,32,3
85.917484,32.996908,54,0
75.316043,28.319487,72,1
76.789814,23.978522,76,1
67.857417,18.249994,51,1
86.163058,13.603156,57,2
77.625679,25.455443,12,1
83.023996,13.330775,91,0
86.950563,32.500767,54,2
81.322825,15.548737,26,2
69.523819,24.877065,50,2
76.819452,25.198232,43,0
77.249435,12.470494,89,3
72.687487,17.773277,25,0
86.425468,19.918303,57,2
86.967601,20.444272,58,1
76.127377,17.624821,69,0
71.335585,33.486464,33,1
73.261366,9.805797,43,0
81.90319,32.036204,91,1
79.430364,12.127028,26,0
70.142334,9.632371,28,2
67.887267,11.432216,45,0
78.567715,25.059003,74,2
79.848539,15.290352,21,1
75.370568,8.824969,50,1
86.466049,12.431086,18,3
83.65245,21.141444,6,3
82.267213,21.415868,89,1
67.222443,16.765564,73,2
80.715671,31.499655,19,2
75.004417,22.799085,28,3
71.492797,11.257377,67,0
81.72924,18.768117,72,0
69.98354,19.793711,18,0
67.622841,24.074007,14,3
70.341178,21.296288,40,0
69.001464,11.882992,82,3
69.544518,26.297088,31,0
75.726853,9.31682,62,0
67.220686,11.035515,28,0
67.51779,33.092371,49,2
72.851953,28.513368,84,0
69.667427,19.005872,23,3
77.184752,14.997694,97,1
68.501744,30.962519,55,1
68.888347,10.741204,68,2
76.754137,26.837257,35,3
78.7806,19.965866,55,0
79.975206,14.386844,29,2
71.395502,9.892019,21,3
75.573701,13.244665,100,3
78.146211,33.79979,30,2
68.804699,17.152215,95,2
72.065713,21.664027,22,3
82.959575,28.068969,89,3
79.56118,29.780373,85,0
82.490354,29.38703,62,3
82.777422,13.200503,82,1
79.621539,22.704813,51,1
85.28476,30.614905,32,1
86.926544,12.576746,63,2
86.521307,16.956105,39,1
83.082196,30.750402,64,1
85.412155,10.641862,93,2
86.336127,12.618297,60,0
77.452043,20.813955,92,0
76.625124,20.778114,46,1
67.876792,27.945871,19,1
71.685452,22.528326,2,0
80.885043,30.521208,42,0
72.270468,21.017663,25,0
80.248766,26.087435,39,1
77.15424,11.641701,28,3
73.639596,33.086041,0,2
81.943635,33.831543,7,2
72.540134,32.048316,91,2
71.492788,19.089754,30,3
81.859256,33.31514,65,1
73.546891,13.959435,69,0
78.722696,32.435412,22,3
85.888351,24.283078,63,0
69.263306,29.232354,25,0
71.330799,33.975967,78,0
67.996502,30.928635,12,0
73.132978,24.502494,25,3
76.200817,33.763172,63,3
69.642402,14.99006,99,1
68.536678,17.341756,93,2
77.650925,23.418789,16,2
69.141067,32.662218,26,2
79.49369,32.956071,63,0
71.370466,31.063067,70,1
74.816117,10.963994,33,1
86.63141,13.798739,35,1
68.260495,21.989248,49,0
79.305692,14.81381,59,2
76.503602,24.825724,100,2
74.745008,26.063927,33,0
67.682118,11.926156,66,3
71.575094,20.51786,10,3
77.881345,11.297323,73,2
71.423387,23.762837,20,3
81.931408,27.791599,91,3
85.507792,19.238972,30,1
71.918056,9.177466,23,0
70.08932,24.172807,76,1
78.49524,12.699564,62,1
68.00636,18.90923,85,1
72.294935,11.47862,11,2
80.006223,32.596823,89,1
80.725097,23.561795,59,1
79.648185,32.508712,65,0
81.871958,20.616348,41,2
86.581484,20.480613,34,0
82.79606,28.52259,62,2
78.120224,24.056723,16,0
73.877772,16.062489,41,2
73.141283,23.93377,100,1
68.025543,12.313475,59,1
77.787533,16.798613,47,3
82.371017,23.215461,19,3
67.676222,13.70994,22,0
77.268913,14.276298,77,3
80.171173,21.649302,100,0
77.830299,23.904288,88,0
74.680944,27.021635,42,0
73.175613,31.809296,99,0
68.617037,30.882897,17,1
69.917903,11.284428,85,2
70.290545,23.466898,99,1
77.399585,25.559102,76,1
75.688869,25.096955,47,1
83.001161,18.31536,79,2
80.959699,19.102459,27,0
78.098059,28.294644,36,1
81.775654,16.057932,74,1
68.708422,27.820014,39,3
76.334119,17.789522,65,0
74.107096,12.789086,43,1
85.80486,26.358708,54,2
82.158979,12.39181,70,3
83.408426,22.286737,0,0
69.028847,9.862127,84,3
84.981029,9.728543,12,1
70.167144,12.870766,65,3
77.312475,15.769457,90,1
80.154366,23.323436,68,1
84.523993,20.875683,100,3
70.243382,31.347284,95,2
77.039322,25.919026,34,2
72.27367,24.014081,71,3
85.258466,14.846375,76,3
70.986971,32.011855,34,3
81.963061,32.116568,65,1
80.847567,26.678493,34,0
74.162179,29.863339,36,2
85.158528,24.639494,32,2
69.477986,24.945729,87,1
74.581369,22.484258,45,1
69.441754,21.821618,49,2
86.749359,16.203742,58,2
72.824871,20.651399,95,3
86.904928,19.859607,79,0
72.102117,14.027098,16,0
85.729552,24.082509,81,3
77.126071,17.625324,70,0
86.212577,23.667446,100,2
84.273188,11.521707,19,1
84.704734,14.214837,89,3
77.131787,30.71019,31,1
77.755253,29.145142,57,1
68.669375,17.980533,69,1
86.054483,16.928484,16,1
70.547291,14.425512,0,1
72.525235,31.574909,82,3
69.706161,14.176147,8,2
78.537258,17.249547,93,2
79.200981,27.876758,49,3
82.834516,26.612391,79,0
85.024815,23.385235,14,2
71.322045,27.134964,43,2
80.341386,9.333651,64,2
67.525218,24.778116,87,3
69.62702,19.087691,16,0
74.470036,13.204563,67,3
84.270917,33.655894,67,0
71.659075,15.056758,55,3
77.613551,27.862801,100,2
71.002168,33.782979,49,1
75.215953,13.707854,86,1
74.23739,20.527673,74,2
77.656063,16.492378,52,3
79.922245,27.9028,100,1
69.955717,18.029513,87,0
80.634434,10.478957,3,1
83.205398,18.988225,93,3
76.274901,30.166985,90,0
84.126971,29.992032,13,0
78.783577,16.703861,91,2
81.405121,10.000925,71,2
73.250317,25.505606,76,1
69.37807,32.778038,31,0
72.240369,21.355798,93,3
69.06573,14.879692,60,0
85.008402,19.314002,22,0
73.028693,9.041907,39,3
75.262428,21.419733,16,3
83.432438,11.433845,26,0
80.16345,23.998927,28,2
83.758486,33.321617,18,1
84.967677,33.948155,44,3
83.381417,11.362162,44,3
85.014481,31.692027,38,2
79.203549,27.496498,34,3
82.13362,23.325241,12,3
85.915452,30.282297,83,3
78.469044,30.130013,98,2
83.090888,18.545657,72,2
81.290126,24.316447,21,3
76.029808,15.761057,9,0
83.821427,28.974832,85,0
79.601505,24.379161,49,2
81.971597,23.572916,35,1
77.20328,12.133525,87,3
72.109739,20.673562,5,0
74.176876,11.494576,4,2
84.622446,23.353976,42,0
85.069178,9.416893,75,0
81.333182,15.74692,7,1
84.34851,19.256451,9,3
77.811698,12.009992,5,3
69.585075,24.544567,41,3
79.215011,17.507139,20,2
73.426101,17.998922,28,3
74.883533,20.889554,59,1
74.453901,21.639325,74,0
81.443062,22.960455,100,0
82.786719,24.679637,20,1
86.974007,28.221992,0,1
83.004074,17.850098,47,3
73.363566,12.121413,42,2
70.471739,17.176439,60,3
67.514641,26.473181,59,3
86.993772,9.081237,10,1
86.745132,11.84738,24,0
83.409963,16.933886,95,1
82.241018,11.296249,49,2
83.238981,18.709191,88,2
84.55246,20.317698,58,2
67.491805,22.219736,83,2
75.791523,30.957659,60,3
68.82882,24.100317,80,1
82.986881,13.198977,16,1
74.667297,22.899059,28,1
77.023016,24.122456,45,2
82.860871,10.415088,4,2
83.300568,12.341737,4,2
75.240674,15.369924,67,3
75.38483,10.846003,73,0
83.276486,14.719011,99,0
81.069882,25.063028,42,0
76.788754,22.745068,58,2
74.020795,24.155197,41,0
74.815249,26.829278,67,0
72.235933,29.536353,1,3
86.044314,27.754605,90,3
67.632981,14.543257,83,2
75.32424,30.797115,51,3
68.886586,17.083791,27,3
74.409174,33.003571,3,2
78.233683,27.611972,10,2
85.402952,18.437597,60,0
79.017326,33.293727,82,0
73.375022,19.072072,43,0
68.500132,33.452056,89,2
75.807771,14.997172,7,1
83.517191,33.117609,49,1
74.867886,32.162534,72,3
74.685888,21.757157,14,3
70.320763,26.435883,70,2
69.863162,11.49713,92,3
80.488972,24.099517,70,1
70.563314,15.500859,47,3
83.660138,22.612328,14,2
79.123207,22.99466,47,2
86.878045,12.131231,32,0
80.998157,18.990441,84,1
76.545209,23.533571,60,3
73.429195,11.765174,93,3
86.447226,19.550938,70,1
68.749373,21.876504,72,2
72.279066,18.10615,47,0
86.717145,20.894648,20,3
80.498943,29.678641,73,0
74.549407,28.318341,49,3
71.868631,9.013295,27,2
81.030751,10.448676,46,0
75.285951,32.916511,33,3
76.823723,32.830849,93,2
71.846225,20.028316,51,2
70.311739,32.221568,88,0
76.535203,14.42638,43,0
85.499927,25.840776,93,3
81.105353,18.800016,50,1
84.551689,15.451405,41,1
71.549836,22.862269,3,2
85.996539,32.71485,98,0
71.785469,18.590712,86,1
80.02257,21.664363,78,3
69.174684,30.429278,67,1
80.990457,9.341621,63,2
85.771338,24.496501,12,3
82.806253,32.529689,1,2
72.936039,18.139541,42,2
82.541255,14.292112,73,3
70.538469,17.477063,29,1
85.126619,26.666425,91,2
76.133829,17.762432,15,2
77.907915,17.429246,58,3
74.910061,9.717737,9,3
73.144518,14.117314,41,2
70.249012,30.534606,69,0
86.986919,32.81433,78,0
79.601612,12.612833,45,3
85.816602,31.302565,33,1
80.979484,21.492809,24,2
69.040841,12.343169,72,0
68.397922,31.640971,94,0
83.440145,21.146167,92,3
76.919689,16.608431,10,1
83.702669,16.882447,19,1
69.920909,18.046692,56,1
84.203907,10.97675,76,2
70.039967,17.278229,98,2
69.232104,27.612468,54,2
69.264054,22.036622,85,0
80.759703,10.802012,44,1
84.259812,12.462845,29,3
76.014288,11.24133,71,2
72.994432,13.293871,85,3
77.242105,15.905769,92,3
70.453323,17.603902,68,3
70.514861,28.135151,2,0
86.564805,33.373575,53,3
84.695346,20.626021,73,0
74.987148,27.935141,34,3
75.455643,29.59899,59,2
80.089081,16.904526,93,3
76.315288,11.50939,30,0
77.199022,15.198793,67,1
74.803908,32.740931,1,0
67.106993,21.374435,35,2
75.106861,19.603465,100,1
72.136072,29.264567,77,1
73.137058,30.935877,2,1
82.495046,24.149046,19,1
81.100973,9.309923,50,1
86.673277,10.367407,29,3
82.161159,21.313746,71,3
85.227923,27.676059,77,2
68.502757,24.31967,83,2
77.882265,28.903773,61,0
72.966571,14.0644,60,2
83.46635,27.600595,22,1
74.40029,25.168383,15,0
84.146873,21.173396,30,2
71.500103,16.976506,54,3
70.288363,26.944204,62,0
83.185117,8.966158,4,3
76.763932,28.187412,9,1
78.399345,12.620241,49,1
71.562867,21.177748,72,1
71.366755,11.173231,62,2
85.726072,10.235061,82,1
77.019611,19.425469,98,3
67.173746,11.014184,80,3
82.128371,25.192955,73,3
68.970411,27.081206,13,1
74.44307,20.023354,63,3
75.543113,24.876379,98,1
71.218677,23.098179,83,1
86.739862,22.490727,20,0
72.371274,25.558853,9,3
85.190218,32.530161,73,0
80.986145,9.953841,28,2
83.655309,31.068475,18,1
82.654699,12.445654,3,3
76.588635,30.463917,69,3
71.655279,23.278114,94,0
81.445107,33.830088,25,3
67.899696,15.388773,19,2
78.594504,22.241389,72,2
79.365554,26.610018,74,2
80.562686,16.406435,48,1
81.978642,17.051355,79,3
84.89451,31.342989,85,0
81.826431,26.684763,63,2
77.634703,33.600107,60,2
79.373675,13.862098,15,1
86.959529,26.089019,78,3
78.127685,30.201377,82,3
74.7195,18.363617,91,0
79.669862,19.495108,68,0
68.884772,14.063752,86,0
80.03902,19.631521,96,0
73.146804,31.49358,99,3
78.260467,14.297815,4,0
76.630993,9.783833,13,1
84.819924,13.527597,31,1
68.882433,16.072047,31,2
83.429589,21.192705,83,1
85.71315,26.554134,51,3
77.930774,31.296578,83,2
81.007236,9.325843,9,3
72.166324,26.888647,98,1
72.95267,29.453583,42,3
84.040411,24.11882,98,0
75.181395,11.139922,41,1
82.899005,17.745749,100,3
80.281784,14.070523,61,3
72.058586,12.951155,49,3
68.461386,14.462988,44,0
73.047627,29.909081,99,0
84.592877,16.238471,40,0
86.391434,33.890627,45,2
84.949398,12.209398,54,1
73.374851,18.742186,56,0
70.880343,24.56358,15,3
80.135015,31.464483,16,2
81.634809,12.845726,46,2
78.723611,20.402808,48,0
71.948526,32.763237,76,0
73.813623,19.390533,40,2
75.38217,12.683354,65,1
71.944166,19.347269,46,1
80.872351,27.500863,43,3
70.846518,25.569681,24,2
74.346351,32.534369,60,2
70.786349,19.108333,89,0
78.033928,26.561331,40,3
84.719995,33.685348,89,3
72.604232,28.335058,72,0
84.479605,17.498071,63,1
72.165431,15.30582,32,3
70.403341,30.059239,70,0
72.190057,25.553328,33,3
73.419747,20.996284,68,2
77.581323,32.973297,71,2
82.555425,13.07531,49,3
70.556475,24.972383,100,1
80.33625,9.489266,81,0
77.190669,27.997443,95,1
83.533845,20.48048,76,2
77.15696,23.986533,41,3
83.860476,12.885616,26,3
75.101026,18.790624,12,0
72.601882,23.333369,74,2
83.91964,8.766061,41,3
83.082944,31.879851,27,1
82.891872,16.109509,29,2
69.033375,24.725741,80,2
68.399823,26.056013,24,0
76.699599,16.690496,26,2
68.295488,10.707212,69,0
67.607752,27.966265,19,1
84.108143,28.347999,6,0
76.171743,27.781004,35,1
73.132859,10.904621,55,1
73.0038,23.313349,11,1
73.172071,13.123313,85,2
67.226701,20.706963,21,1
67.438156,28.140664,41,1
72.777048,13.398216,1,1
82.503602,17.461969,89,0
82.041115,15.403049,15,2
77.242105,12.745355,42,2
71.152363,25.290793,5,0
77.419306,23.494596,78,3
82.949463,19.842315,42,1
68.120968,24.865992,91,1
80.370056,31.836174,85,1
74.442733,23.06584,67,3
70.142853,29.640284,27,2
85.413928,25.938859,35,1
81.043716,28.202067,21,2
67.084193,29.327774,74,0
85.970773,20.124416,98,2
85.998602,21.345556,49,1
84.556828,32.388024,19,0
80.023446,33.848693,73,2
79.287448,12.897254,38,3
77.877258,28.642117,36,1
81.484797,16.397132,91,3
67.354378,12.690026,86,0
70.482414,20.361145,21,2
80.526486,9.689216,48,1
81.460103,27.216616,47,0
72.648965,31.966018,23,1
70.979975,10.224037,5,1
85.295103,13.502375,4,1
67.204398,13.824348,17,2
84.300682,18.515462,69,3
79.796486,21.384991,92,3
70.114794,23.484198,86,1
67.093051,11.752756,31,2
76.198777,12.929305,2,3
72.823282,31.965926,41,1
83.728147,20.133926,29,1
79.198437,32.394766,46,0
82.787278,15.843283,43,0
84.44814,10.010141,61,2
78.294133,20.518375,27,1
83.577725,29.84294,9,2
71.106697,20.156189,61,3
73.663936,13.911631,44,2
69.556023,14.160322,27,3
83.94466,20.062676,13,0
69.239373,10.676449,24,1
67.825072,32.369001,52,1
71.726634,11.598907,36,0
80.134279,26.175647,35,3
69.237363,9.055674,61,1
70.393928,33.072521,75,3
72.739662,33.16851,93,3
76.607987,16.493214,10,1
68.361355,19.514512,90,0
68.274449,18.246049,5,2
83.382663,11.975583,40,3
77.560679,11.646509,83,3
84.365122,14.236013,77,0
68.770441,24.987743,72,1
86.543447,26.397724,78,2
80.090084,33.046387,41,3
78.53311,33.182541,46,1
83.398095,9.413864,80,1
73.693895,22.315749,47,2
75.95966,15.907062,69,2
83.96055,28.865641,97,2
76.842529,12.021913,78,1
84.190356,26.662744,43,1
71.768515,19.49843,60,3
71.225653,10.619728,60,3
72.443735,11.030436,65,1
84.05752,13.201607,90,1
81.435631,12.818773,38,1
82.742842,28.984063,34,1
68.849265,23.606323,13,3
71.191379,10.240484,14,2
69.505508,33.840297,82,1
86.808943,24.214013,37,3
68.32981,15.060949,76,2
72.221827,22.008552,22,0
70.806905,18.842014,16,0
85.912446,26.393873,36,1
74.559411,32.805513,78,1
73.910234,10.15193,23,3
69.692998,29.393211,97,1
69.463043,12.304394,60,2
83.455053,32.702595,0,3
81.231253,23.709526,81,0
80.714996,18.56602,48,0
76.600457,33.574598,88,1
68.081393,9.275963,13,0
70.036775,9.655812,50,3
76.072426,31.822944,29,0
76.722922,16.012521,51,3
86.168353,21.908999,64,2
78.572877,13.45347,17,1
68.19497,22.517042,31,3
82.189854,16.213878,25,0
84.022976,31.294053,87,0
81.975708,12.405528,45,0
78.865368,14.557579,83,0
82.434706,14.814802,72,1
80.330193,19.908686,6,2
81.841377,28.983732,97,0
85.927371,15.357647,82,2
83.452831,30.846064,79,1
70.620519,29.077636,33,3
75.985891,17.724419,5,0
71.187217,28.456889,68,2
80.626647,27.402058,31,0
80.93973,20.468234,97,0
79.140577,9.423938,21,2
69.914672,11.077883,79,2
77.544869,18.739946,32,1
73.920627,13.469913,22,2
76.497957,17.024274,18,0
74.501964,24.650548,45,2
74.070344,13.347755,1,3
74.399166,30.727221,3,3
71.53191,15.707974,2,0
86.803171,31.5363,85,2
82.240279,26.132982,36,1
83.179645,12.721671,54,1
84.535324,10.40696,95,3
67.368777,33.271214,48,1
67.217704,26.519275,24,1
75.166819,20.776335,26,3
71.853337,8.734906,33,0
86.078843,12.966383,86,1
69.626918,19.276606,88,0
86.229723,29.429094,21,0
79.967906,21.488726,78,2
78.838934,14.599557,96,3
82.930716,19.343993,32,0
86.654504,19.325527,35,0
74.663143,11.203294,45,3
82.10098,16.322251,73,2
67.046417,33.998205,4,2
75.062756,19.494506,2,0
79.849994,23.60614,83,2
72.05598,24.913001,59,2
71.082999,9.417032,34,3
80.371261,23.352547,10,1
71.675629,19.779558,94,2
70.245916,19.453314,91,2
84.099724,9.419062,23,2
85.932637,19.927497,99,3
86.798596,12.101054,1,1
86.701071,14.493506,25,3
74.631977,20.163921,36,2
73.478371,9.409735,72,3
67.829802,23.280598,67,1
74.28987,33.096252,49,2
86.631172,13.72015,41,1
76.908599,29.140455,86,1
80.519839,26.855762,40,1
67.308557,17.582946,66,1
73.466176,22.699862,52,3
68.211881,20.898807,99,1
73.407084,16.086769,35,3
84.821029,9.622417,33,2
80.289432,14.202864,80,1
69.661621,21.720894,37,1
76.035234,21.067738,55,2
82.789353,31.408241,3,0
74.348508,22.197997,28,2
84.654464,28.115064,35,0
71.100563,24.891957,91,0
80.622818,31.798386,18,3
83.109081,33.090941,56,1
79.516399,29.082419,66,0
78.924947,29.450307,68,3
74.448446,31.642102,42,1
81.575193,11.146834,0,2
75.158884,11.445341,61,2
72.948654,23.016433,68,0
82.867592,10.830699,23,0
72.260061,10.706314,16,0
79.710798,16.434467,37,0
77.822119,21.830658,87,1
77.176147,12.949743,25,2
74.680378,18.572069,96,1
75.851945,18.569053,97,2
72.888851,31.254147,55,3
69.057987,20.610511,35,2
76.364573,17.041626,39,3
80.463042,8.712666,35,3
67.572965,21.811154,76,3
75.742263,19.195351,59,3
81.764921,10.060497,79,3
67.981659,14.797948,31,2
68.555813,19.512106,38,0
70.31862,9.20684,3,2
86.88441,22.017284,16,3
83.904955,26.921624,50,1
81.587223,15.551015,52,2
74.528212,25.290686,100,1
69.988343,22.422024,17,0
85.892018,29.291894,9,3
80.682023,20.559557,36,1
75.343179,20.42101,74,3
72.482042,26.394836,7,2
77.26315,14.970988,16,2
75.966876,26.708818,77,2
67.384046,24.283673,92,2
74.95831,31.409096,99,0
76.270917,30.863389,64,1
83.336759,24.235913,87,0
70.914508,20.592099,68,0
76.566509,30.93725,12,2
74.672226,17.537023,19,3
70.293328,31.453759,28,3
81.816724,21.668256,80,0
68.113521,25.544342,75,2
73.785927,15.442357,45,0
82.259368,32.53402,94,2
70.460251,19.790907,97,1
77.00017,10.856538,19,3
73.825896,26.718577,29,0
84.704601,22.558438,98,3
68.066162,19.401077,7,2
77.809523,9.758346,13,3
74.305816,18.750416,44,0
84.05747,24.936689,13,1
86.671047,30.877488,25,2
83.514144,31.015791,41,2
71.257662,25.600544,96,2
74.775055,17.026221,78,1
72.089478,10.337357,3,0
83.792425,26.616755,93,2
85.845407,16.692513,20,2
80.64764,28.55433,70,3
74.12149,23.33501,89,1
79.777231,25.878652,4,3
77.850764,30.861564,72,3
71.953261,28.576164,57,2
79.844997,33.045706,4,1
76.323618,13.558174,84,0
77.955241,32.809656,13,2
85.807098,10.505642,57,0
86.499028,22.251926,84,1
75.03845,32.11597,48,2
81.730272,31.000567,22,0
72.562042,10.791234,77,3
72.862218,24.987601,79,1
81.007071,16.449411,24,2
74.85708,11.713137,48,2
76.26202,22.981438,8,2
75.463858,33.134982,97,3
72.583659,11.490749,62,1
79.181136,32.3095,31,1
75.515698,20.190756,61,1
82.656154,15.8108,95,1
69.52148,10.5463,8,3
77.128264,19.877259,59,0
85.278537,21.111911,41,2
71.198807,15.061402,2,1
74.628362,29.830799,76,3
71.082495,16.933265,56,3
82.288419,23.779586,42,1
68.234414,15.740812,93,3
79.793814,32.607634,46,2
86.701499,29.772691,56,3
75.734856,22.653846,25,0
71.629734,19.604656,66,3
72.35858,27.781933,0,1
74.397968,33.528218,65,0
80.410015,18.748434,95,0
81.892332,30.878453,40,3
82.605509,14.401828,19,2
82.913938,18.041684,67,1
81.676479,16.078548,42,2
70.506383,22.129396,35,1
84.751441,24.012546,79,0
74.677995,16.400044,57,2
72.295438,20.021441,6,0
69.803776,33.783554,41,0
82.994148,12.698131,81,0
76.508177,23.198923,42,0
80.255778,29.72434,7,1
74.595053,21.63188,0,0
85.188305,18.525251,20,2
81.469774,16.427751,57,0
82.612315,21.827083,77,1
84.2945,9.339617,27,2
77.597331,14.476874,82,3
70.462368,27.970763,89,3
70.467119,11.276352,65,2
68.335492,28.426181,21,2
67.150149,31.348967,95,1
79.189657,23.168207,13,1
73.580082,29.898911,49,3
71.318387,14.633335,1,1
74.059805,25.702339,96,3
75.458812,28.749768,52,2
70.141748,14.249374,55,3
86.294881,27.254495,11,0
69.40168,27.767398,12,0
70.522589,24.909397,47,0
76.368989,20.510103,38,2
72.725922,15.039655,76,2
83.576828,25.687582,86,2
72.565647,29.355533,86,3
81.735854,28.550457,42,3
78.571709,17.633193,84,3
71.13543,31.850948,72,1
79.532162,19.588442,19,0
68.128805,13.820077,94,3
74.708473,9.223349,75,3
68.195625,33.79376,73,3
86.172862,19.020457,87,0
73.800719,32.881621,3,2
82.224286,15.971807,0,0
81.653217,22.81519,63,0
68.450346,31.541631,28,2
74.891318,28.899782,45,1
84.440179,12.110335,21,0
69.029266,11.261535,97,3
85.440836,28.755675,87,2
70.312162,18.617213,3,1
70.065229,16.889501,72,0
68.819259,27.923007,65,2
74.969119,9.56977,44,3
82.060517,33.630195,23,0
73.990723,29.332709,7,2
84.548339,24.330936,7,2
85.534298,30.769779,2,2
85.240721,27.532139,29,2
86.292111,27.256971,26,1
86.8242,16.839502,41,2
82.87424,18.416563,29,3
70.407459,16.106861,59,3
75.628684,30.78397,5,2
82.424,31.41252,24,1
73.787025,12.414308,7,3
70.12046,17.450394,8,1
75.916851,22.291658,56,1
79.816326,23.396646,93,0
79.919594,32.570592,92,3
67.237381,29.568832,17,3
73.947303,19.693135,26,3
76.245312,9.850742,44,3
71.108494,20.389203,21,2
73.810549,30.910041,60,0
67.638459,10.173738,23,3
83.981553,25.137557,58,2
83.02043,29.035748,7,3
67.351775,19.915055,29,2
69.15649,9.84435,14,3
85.228255,23.116476,19,0
67.048328,10.211407,60,1
70.864931,29.023104,54,1
80.952701,17.834997,92,1
72.207305,31.905465,55,0
84.192805,33.65017,6,0
77.929773,29.848308,90,1
75.210087,11.988442,53,0
71.10085,14.219271,51,3
82.324636,22.372722,16,3
74.560763,10.40573,59,1
71.529713,28.5945,72,1
72.92915,10.854579,64,0
85.75501,26.054817,76,2
81.246483,22.892119,84,3
69.728509,10.905917,72,0
82.648121,26.700913,18,0
80.624241,26.900086,14,2
79.521063,19.54859,43,3
83.926614,22.236712,31,0
70.514391,9.450281,72,3
75.496205,13.270844,57,2
74.849366,28.113527,31,0
78.669713,18.414306,4,1
77.946328,27.880395,9,3
68.030805,14.180971,57,2
78.848248,11.722142,45,0
72.383019,18.695127,85,3
86.574973,22.077933,71,3
76.642315,17.993855,62,3
74.12655,23.563519,87,0
78.317612,17.575245,62,2
70.912828,22.513767,66,2
77.88166,17.421354,91,3
83.928405,22.872668,89,2
78.602867,9.673873,19,2
76.410551,26.015076,88,2
72.904541,27.880321,96,1
74.169738,24.91,19,0
81.158078,20.801831,42,0
76.252946,26.514342,37,0
82.501647,19.470836,63,0
77.684774,17.403731,75,0
81.178836,30.990915,68,2
79.376256,29.61806,72,2
81.662618,9.886453,51,2
71.342379,19.198266,8,0
86.762653,21.159641,3,2
86.245514,16.532972,90,0
85.796055,33.842776,84,3
76.122322,24.326167,2,1
68.717173,22.162301,37,2
77.560686,28.58329,57,2
86.84804,11.641796,8,3
77.756683,27.015253,42,3
75.171506,33.60128,14,3
76.412269,12.428127,79,3
84.581558,26.465918,47,0
82.123761,21.849886,38,3
67.649683,19.406347,4,1
68.238185,18.678575,79,1
73.381217,21.711916,100,1
75.369037,13.403982,98,1
75.956807,33.775317,36,2
86.7309,11.500101,9,0
79.814437,27.107833,65,1
82.485545,17.3854,32,0
78.515567,27.771999,13,1
86.370115,13.700387,75,2
83.040238,16.225367,97,2
72.156204,27.352628,39,1
75.298909,9.740147,33,0
85.070788,15.345624,70,2
73.957643,13.621102,36,3
77.947914,33.693931,64,3
83.461501,24.469861,50,2
78.726384,24.861138,4,0
79.871983,15.851616,69,3
75.856635,30.277143,3,3
68.572696,19.075415,45,2
83.551403,32.617153,93,1
84.860693,9.215806,50,3
79.596161,31.971662,11,2
75.752852,28.51728,54,3
71.470584,23.343232,86,3
69.507502,18.421584,94,3
86.375587,23.785707,84,3
74.794023,28.623082,87,1
73.988935,25.537067,4,1
83.315486,22.711567,35,2
71.714748,10.480646,90,3
73.349889,13.869537,53,3
70.593959,8.784236,60,2
83.439995,23.363106,29,3
68.515511,10.900583,64,2
77.67347,19.959196,24,2
82.946129,31.892897,40,3
71.340971,17.00725,13,2
70.265801,21.063036,74,3
86.59325,25.555045,79,0
85.635324,25.660793,2,3
68.935364,12.227283,55,2
85.143254,25.806579,7,0
72.5626,14.147324,83,1
